"Date","Value"
"02/08/1993",1393.17
"02/09/1993",1474.92
"02/10/1993",1454.46
"02/11/1993",1397.38
"02/12/1993",1458.76
"02/15/1993",1536.82
"02/16/1993",1513.48
"02/17/1993",1504
"02/18/1993",1508.22
"02/19/1993",1499.74
"02/22/1993",1456.29
"02/23/1993",1367.36
"02/24/1993",1264.96
"02/25/1993",1410.36
"02/26/1993",1339.88
"03/01/1993",1199.73
"03/02/1993",1245.11
"03/03/1993",1231.77
"03/04/1993",1159.13
"03/05/1993",1109.54
"03/08/1993",1209.65
"03/09/1993",1137.79
"03/10/1993",1188.97
"03/11/1993",1261.8
"03/12/1993",1236.37
"03/15/1993",1171.73
"03/16/1993",1222.55
"03/17/1993",1202.85
"03/18/1993",1184.48
"03/19/1993",1174.99
"03/22/1993",1036.92
"03/23/1993",971.25
"03/24/1993",956.97
"03/25/1993",945.42
"03/26/1993",1039.76
"03/29/1993",970.45
"03/30/1993",958.05
"03/31/1993",925.91
"04/01/1993",947.23
"04/02/1993",944.01
"04/05/1993",947.87
"04/06/1993",1059.62
"04/07/1993",1099.62
"04/08/1993",1235.87
"04/09/1993",1243.02
"04/12/1993",1203.54
"04/13/1993",1297.36
"04/14/1993",1272.39
"04/15/1993",1278.84
"04/16/1993",1214.75
"04/19/1993",1223.22
"04/20/1993",1235.52
"04/21/1993",1222.56
"04/22/1993",1267.35
"04/23/1993",1260.25
"04/26/1993",1345.61
"04/27/1993",1363.44
"04/28/1993",1372.5
"04/29/1993",1349.68
"04/30/1993",1358.78
"05/03/1993",1352.24
"05/04/1993",1241.16
"05/05/1993",1246.82
"05/06/1993",1162.92
"05/07/1993",1199.81
"05/10/1993",1128.29
"05/11/1993",1136.74
"05/12/1993",1140.19
"05/13/1993",1177.28
"05/14/1993",1167.47
"05/17/1993",1140.04
"05/18/1993",1130.26
"05/19/1993",1147.22
"05/20/1993",1165.4
"05/21/1993",1143.97
"05/24/1993",1026.13
"05/25/1993",997.95
"05/26/1993",995.45
"05/27/1993",963.61
"05/28/1993",972.77
"05/31/1993",935.48
"06/01/1993",928.58
"06/02/1993",1081.2
"06/03/1993",1018.29
"06/04/1993",1004.3
"06/07/1993",1064.98
