"Date","Value"
"04/04/1951",122.75
"04/05/1951",122
"04/06/1951",122.1
"04/09/1951",121.64
"04/10/1951",122.16
"04/11/1951",122.07
"04/12/1951",119.4
"04/13/1951",117.54
"04/16/1951",119.03
"04/17/1951",119.22
"04/18/1951",121.02
"04/19/1951",122.87
"04/20/1951",121.94
"04/23/1951",121
"04/24/1951",122.41
"04/25/1951",123.02
"04/26/1951",122.81
"04/27/1951",121.5
"04/30/1951",120.82
"05/01/1951",121.11
"05/02/1951",122.71
"05/04/1951",123.2
"05/07/1951",123.71
"05/08/1951",124.54
"05/09/1951",124.49
"05/10/1951",124.17
"05/11/1951",123.67
"05/14/1951",123.63
"05/15/1951",123.19
"05/16/1951",123.73
"05/17/1951",123.98
"05/18/1951",124.66
"05/21/1951",125.95
"05/22/1951",126.32
"05/23/1951",126.22
"05/24/1951",125.11
"05/25/1951",125.4
"05/28/1951",126.08
"05/29/1951",125.53
"05/30/1951",125.71
"05/31/1951",127.23
"06/01/1951",127.32
"06/04/1951",129.34
"06/05/1951",132.47
"06/06/1951",132.08
"06/07/1951",131.46
"06/08/1951",132.55
"06/11/1951",135.14
"06/12/1951",134.95
"06/13/1951",135.71
"06/14/1951",136.29
"06/15/1951",136.42
"06/18/1951",134.13
"06/19/1951",132.36
"06/20/1951",132.86
"06/21/1951",133.14
"06/22/1951",133.65
"06/25/1951",132.73
"06/26/1951",131.45
"06/27/1951",130.3
"06/28/1951",130.59
"06/29/1951",130.73
"07/02/1951",126.22
"07/03/1951",124.48
"07/04/1951",127.93
"07/05/1951",128.5
"07/06/1951",127.94
"07/09/1951",127.52
"07/10/1951",127.2
"07/11/1951",128
"07/12/1951",127.7
"07/13/1951",128.33
"07/16/1951",129.91
"07/17/1951",130.63
"07/18/1951",132.46
"07/19/1951",133.23
"07/20/1951",132.91
"07/23/1951",132.29
"07/24/1951",132.08
"07/25/1951",132.99
"07/26/1951",132.98
"07/27/1951",133.01
"07/30/1951",134.25
"07/31/1951",135.89
"08/01/1951",136.23
"08/02/1951",137.72
"08/03/1951",139.44
"08/06/1951",140.69
"08/07/1951",138.34
"08/08/1951",137.76
"08/09/1951",137.75
"08/10/1951",137.14
"08/13/1951",137.85
"08/14/1951",137.45
"08/15/1951",137.21
"08/16/1951",137.09
"08/17/1951",137.38
"08/20/1951",137.46
"08/21/1951",138.04
"08/22/1951",139.31
"08/23/1951",140.81
"08/24/1951",140.14
"08/27/1951",142.82
"08/28/1951",143.29
"08/29/1951",143.14
"08/30/1951",144.04
"08/31/1951",145.3
"09/03/1951",146.42
"09/04/1951",144.68
"09/05/1951",144.46
"09/06/1951",144.6
"09/07/1951",145.49
"09/10/1951",145.99
"09/11/1951",146.15
"09/12/1951",146.39
"09/13/1951",146.08
"09/14/1951",146.72
"09/17/1951",145.43
"09/18/1951",143.61
"09/19/1951",144.33
"09/20/1951",145.56
"09/21/1951",146.37
"09/25/1951",153.06
"09/26/1951",152.7
"09/27/1951",151.69
"09/28/1951",153
"10/01/1951",154.07
"10/02/1951",154.7
"10/03/1951",157.87
"10/04/1951",161.12
"10/05/1951",162.73
"10/08/1951",157.27
"10/09/1951",157.23
"10/10/1951",159.89
"10/11/1951",159.23
"10/12/1951",159.25
"10/15/1951",160.96
"10/16/1951",161.04
"10/17/1951",162.9
"10/18/1951",162.13
"10/19/1951",164.25
"10/22/1951",165.71
"10/23/1951",164.87
"10/24/1951",165.45
"10/25/1951",168.63
"10/26/1951",168.87
"10/29/1951",165.63
"10/30/1951",164.8
"10/31/1951",165.09
"11/01/1951",165.17
"11/02/1951",163.07
"11/05/1951",160.06
"11/06/1951",159.68
"11/07/1951",159.67
"11/08/1951",159.19
"11/09/1951",161.47
"11/12/1951",162.23
"11/13/1951",162.92
"11/14/1951",162.79
"11/15/1951",162.08
"11/16/1951",162.37
"11/19/1951",161.64
"11/20/1951",159.45
"11/21/1951",157.26
"11/22/1951",155.69
"11/26/1951",153.59
"11/27/1951",156.04
"11/28/1951",155.48
"11/29/1951",156.35
"11/30/1951",157.35
"12/03/1951",159.93
"12/04/1951",159.29
"12/05/1951",159.45
"12/06/1951",159.38
"12/07/1951",160.07
"12/10/1951",160.97
"12/11/1951",159.59
"12/12/1951",158.82
"12/13/1951",158.86
"12/14/1951",158.85
"12/17/1951",158.42
"12/18/1951",157.06
"12/19/1951",157.56
"12/20/1951",158.8
"12/21/1951",160.03
"12/24/1951",160.55
"12/25/1951",161.18
"12/26/1951",162.31
"12/27/1951",163.98
"12/28/1951",166.06
"01/04/1952",167.8
"01/07/1952",168.64
"01/08/1952",168.7
"01/09/1952",170.73
"01/10/1952",173.67
"01/11/1952",174.85
"01/14/1952",177.37
"01/16/1952",179.39
"01/17/1952",180.45
"01/18/1952",177.19
"01/21/1952",180.96
"01/22/1952",180.22
"01/23/1952",183.16
"01/24/1952",183.01
"01/25/1952",184.27
"01/28/1952",188.68
"01/29/1952",186.36
"01/30/1952",187.45
"01/31/1952",188.96
"02/01/1952",190.77
"02/04/1952",191.7
"02/05/1952",189.87
"02/06/1952",190.64
"02/07/1952",193.29
"02/08/1952",192.2
"02/11/1952",189.71
"02/12/1952",189.93
"02/13/1952",191.83
"02/14/1952",190.73
"02/15/1952",187.81
"02/18/1952",187.7
"02/19/1952",189.04
"02/20/1952",190.06
"02/21/1952",189.23
"02/22/1952",185.8
"02/25/1952",184.68
"02/26/1952",183.9
"02/27/1952",180.77
"02/28/1952",180.3
"02/29/1952",181.4
"03/03/1952",184.23
"03/04/1952",185.38
"03/05/1952",184.27
"03/06/1952",185.81
"03/07/1952",187.23
"03/10/1952",187.98
"03/11/1952",188.5
"03/12/1952",188.26
"03/13/1952",186.52
"03/14/1952",186.02
"03/17/1952",185.18
"03/18/1952",183.25
"03/19/1952",180.65
"03/20/1952",182.1
"03/24/1952",180.5
"03/25/1952",179.92
"03/26/1952",179.91
"03/27/1952",181.48
"03/28/1952",176.23
"03/31/1952",175.51
"04/01/1952",175.99
"04/02/1952",177.36
"04/03/1952",179.41
"04/04/1952",181.51
"04/07/1952",182.28
"04/08/1952",182.8
"04/09/1952",184.59
"04/10/1952",184.81
"04/11/1952",185.12
"04/14/1952",185.94
"04/15/1952",188.5
"04/16/1952",192.91
"04/17/1952",195.05
"04/18/1952",197.88
"04/21/1952",199.66
"04/22/1952",200.26
"04/23/1952",201.09
"04/24/1952",203.05
"04/25/1952",206.2
"04/28/1952",202.54
"04/30/1952",202.72
"05/01/1952",204.41
"05/02/1952",207.86
"05/06/1952",207.98
"05/07/1952",209.11
"05/08/1952",207.74
"05/09/1952",208.53
"05/12/1952",208.13
"05/13/1952",206.72
"05/14/1952",207.56
"05/15/1952",207.29
"05/16/1952",206.56
"05/19/1952",204.85
"05/20/1952",205.99
"05/21/1952",209.3
"05/22/1952",210.6
"05/23/1952",213.11
"05/26/1952",214.96
"05/27/1952",216.58
"05/28/1952",220.77
"05/29/1952",222.75
"05/30/1952",222.54
"06/02/1952",228.41
"06/03/1952",225.98
"06/04/1952",224
"06/05/1952",227.01
"06/06/1952",225.1
"06/09/1952",228.73
"06/10/1952",232.88
"06/11/1952",233
"06/12/1952",239.08
"06/13/1952",238.2
"06/16/1952",240.96
"06/17/1952",238.92
"06/18/1952",234.57
"06/19/1952",239.07
"06/20/1952",240.22
"06/23/1952",234.33
"06/24/1952",237.12
"06/25/1952",238.37
"06/26/1952",241.1
"06/27/1952",242.58
"06/30/1952",246.15
"07/01/1952",249.86
"07/02/1952",251.3
"07/03/1952",254.7
"07/04/1952",255.17
"07/07/1952",259.59
"07/08/1952",259.45
"07/09/1952",262.56
"07/10/1952",262.71
"07/11/1952",263.04
"07/14/1952",256.64
"07/15/1952",257.57
"07/16/1952",257.62
"07/17/1952",248.48
"07/18/1952",238.8
"07/21/1952",247.81
"07/22/1952",245.61
"07/23/1952",246.43
"07/24/1952",245.37
"07/25/1952",246.65
"07/28/1952",246.92
"07/29/1952",249.25
"07/30/1952",250.24
