Date,Value
06/04/2024,3091.2
07/01/2024,2994.73
08/01/2024,2932.39
09/02/2024,2811.04
10/08/2024,3489.78
11/01/2024,3272.01
12/02/2024,3363.98
01/02/2025,3262.56
02/05/2025,3229.49
03/03/2025,3316.93
04/01/2025,3348.44
