Date,Value
11/01/2019,12961.05
12/02/2019,12964.68
01/02/2020,13385.93
02/03/2020,13045.19
03/02/2020,11857.87
04/01/2020,9544.75
05/04/2020,10466.8
06/02/2020,12021.28
07/01/2020,12260.57
08/03/2020,12646.98
09/01/2020,12974.25
10/01/2020,12730.77
11/02/2020,11788.28
12/01/2020,13382.3
01/04/2021,13726.74
02/01/2021,13622.02
03/01/2021,14012.82
04/01/2021,15107.17
05/03/2021,15236.47
06/01/2021,15567.36
07/01/2021,15603.81
08/02/2021,15568.73
09/01/2021,15824.29
10/01/2021,15156.44
11/01/2021,15806.29
12/01/2021,15472.67
01/03/2022,16020.73
02/01/2022,15619.39
03/01/2022,13904.85
04/01/2022,14446.48
05/02/2022,13939.07
06/01/2022,14340.47
07/01/2022,12813.03
08/01/2022,13479.63
09/01/2022,12630.23
10/03/2022,12209.48
11/01/2022,13338.74
12/01/2022,14490.3
01/03/2023,14181.67
02/01/2023,15180.74
03/01/2023,15305.02
04/03/2023,15580.92
05/02/2023,15726.94
06/01/2023,15853.66
07/03/2023,16081.04
08/01/2023,16240.4
09/01/2023,15840.34
10/02/2023,15247.21
11/01/2023,14923.27
12/01/2023,16397.52
01/02/2024,16769.36
02/01/2024,16859.04
03/01/2024,17735.07
04/02/2024,18283.13
05/02/2024,17896.5
06/04/2024,18405.64
07/02/2024,18164.06
08/01/2024,18083.05
09/02/2024,18930.85
10/01/2024,19213.14
11/01/2024,19254.97
12/03/2024,20016.75
01/02/2025,20024.66
02/03/2025,21428.24
03/03/2025,23147.02
04/01/2025,22539.98
05/02/2025,23086.65
